,pl_name,hostname,sy_dist,pl_rade,pl_orbper,discoverymethod,type
15346,Kepler-170 c,Kepler-170,738.657,2.73,16.66591162,Transit,
15347,Kepler-170 c,Kepler-170,738.657,5.286154719259407,16.66594066,Transit,
15348,Kepler-170 c,Kepler-170,738.657,5.286154719259407,16.6659163,Transit,
15349,Kepler-170 c,Kepler-170,738.657,5.286154719259407,16.666,Transit,
15350,Kepler-1700 b,Kepler-1700,717.597,3.14,234.244257,Transit,
15351,Kepler-1700 b,Kepler-1700,717.597,3.41,234.240739,Transit,
15352,Kepler-1700 b,Kepler-1700,717.597,3.14,234.244257,Transit,
15353,Kepler-1700 b,Kepler-1700,717.597,5.286154719259407,234.2423166,Transit,
15354,Kepler-1700 b,Kepler-1700,717.597,2.901,234.239,Transit,
15355,Kepler-1700 b,Kepler-1700,717.597,3.14,234.244257,Transit,
15356,Kepler-1700 b,Kepler-1700,717.597,5.286154719259407,234.240739,Transit,
15357,Kepler-1701 b,Kepler-1701,584.142,1.99,169.133455,Transit,
15358,Kepler-1701 b,Kepler-1701,584.142,2.222,169.134,Transit,
15359,Kepler-1701 b,Kepler-1701,584.142,2.21,169.135056,Transit,
15360,Kepler-1701 b,Kepler-1701,584.142,1.99,169.133455,Transit,
15361,Kepler-1701 b,Kepler-1701,584.142,5.286154719259407,169.1339991,Transit,
15362,Kepler-1701 b,Kepler-1701,584.142,1.99,169.133455,Transit,
15363,Kepler-1701 b,Kepler-1701,584.142,5.286154719259407,169.135056,Transit,
15364,Kepler-1702 b,Kepler-1702,857.14,5.286154719259407,18.5010898,Transit,
15365,Kepler-1702 b,Kepler-1702,857.14,1.602,18.5012,Transit,
15366,Kepler-1702 b,Kepler-1702,857.14,1.56,18.5010197,Transit,
15367,Kepler-1702 b,Kepler-1702,857.14,1.56,18.5010197,Transit,
15368,Kepler-1702 b,Kepler-1702,857.14,1.56,18.5010197,Transit,
15369,Kepler-1702 b,Kepler-1702,857.14,1.62,18.5010898,Transit,
15370,Kepler-1704 b,Kepler-1704,835.455,10.4,600.0,Transit,
15371,Kepler-1704 b,Kepler-1704,835.455,11.949,988.88112,Transit,
15372,Kepler-1704 b,Kepler-1704,835.455,10.81,988.8811177,Transit,
15373,Kepler-1704 b,Kepler-1704,835.455,10.81,988.8811177,Transit,
15374,Kepler-1704 b,Kepler-1704,835.455,5.286154719259407,988.8811177,Transit,
15375,Kepler-1705 b,Kepler-1705,1633.49,1.07,9.0194714,Transit,
15376,Kepler-1705 b,Kepler-1705,1633.49,1.07,9.0194714,Transit,
15377,Kepler-1705 b,Kepler-1705,1633.49,2.03,9.03502,Transit,
15378,Kepler-1705 b,Kepler-1705,1633.49,5.286154719259407,9.0194714,Transit,
15379,Kepler-1705 c,Kepler-1705,1633.49,2.05,11.28,Transit,
15380,Kepler-1708 b,Kepler-1708,1666.69,9.96,737.1131,Transit,
15381,Kepler-1709 b,Kepler-1709,273.946,2.57,65.70460002,Transit,
15382,Kepler-1709 b,Kepler-1709,273.946,5.286154719259407,65.7045487,Transit,
15383,Kepler-1709 b,Kepler-1709,273.946,5.286154719259407,65.7045275,Transit,
15384,Kepler-1709 b,Kepler-1709,273.946,2.78,65.7045275,Transit,
15385,Kepler-1709 b,Kepler-1709,273.946,3.124,65.70459747,Transit,
15386,Kepler-1709 b,Kepler-1709,273.946,2.57,65.70460002,Transit,
15387,Kepler-1709 b,Kepler-1709,273.946,3.32,65.70462,Transit,
15388,Kepler-1709 b,Kepler-1709,273.946,2.57,65.70460002,Transit,
15389,Kepler-171 b,Kepler-171,863.855,2.44,4.16696217,Transit,
15390,Kepler-171 b,Kepler-171,863.855,2.44,4.16696217,Transit,
15391,Kepler-171 b,Kepler-171,863.855,5.286154719259407,4.16696961,Transit,
15392,Kepler-171 b,Kepler-171,863.855,2.723,13117.276529071569,Transit,
15393,Kepler-171 b,Kepler-171,863.855,3.2,4.16696217,Transit,
15394,Kepler-171 b,Kepler-171,863.855,2.34,4.166972,Transit,
15395,Kepler-171 b,Kepler-171,863.855,5.286154719259407,4.16695783,Transit,
15396,Kepler-171 b,Kepler-171,863.855,5.286154719259407,4.16696628,Transit,
15397,Kepler-171 b,Kepler-171,863.855,2.74,4.16696628,Transit,
15398,Kepler-171 b,Kepler-171,863.855,2.44,4.16696217,Transit,
15399,Kepler-171 b,Kepler-171,863.855,2.27,4.166937,Transit,
15400,Kepler-171 c,Kepler-171,863.855,3.0,11.46347165,Transit,
15401,Kepler-171 c,Kepler-171,863.855,5.286154719259407,11.46347165,Transit,
15402,Kepler-171 c,Kepler-171,863.855,2.8,11.463527,Transit,
15403,Kepler-171 c,Kepler-171,863.855,2.56,11.463462,Transit,
15404,Kepler-171 c,Kepler-171,863.855,2.64,11.4634736,Transit,
15405,Kepler-171 c,Kepler-171,863.855,2.98,13117.276529071569,Transit,
15406,Kepler-171 c,Kepler-171,863.855,5.286154719259407,11.46344672,Transit,
15407,Kepler-171 c,Kepler-171,863.855,5.286154719259407,11.46347335,Transit,
15408,Kepler-171 c,Kepler-171,863.855,2.64,11.4634736,Transit,
15409,Kepler-171 c,Kepler-171,863.855,3.44,11.4634736,Transit,
15410,Kepler-171 c,Kepler-171,863.855,2.64,11.4634736,Transit,
15411,Kepler-171 d,Kepler-171,863.855,1.89,39.595519,Transit,
15412,Kepler-171 d,Kepler-171,863.855,2.22,39.6034,Transit,
15413,Kepler-171 d,Kepler-171,863.855,2.36,39.6027551,Transit,
15414,Kepler-171 d,Kepler-171,863.855,5.286154719259407,39.5968655,Transit,
15415,Kepler-171 d,Kepler-171,863.855,1.84,39.6027551,Transit,
15416,Kepler-171 d,Kepler-171,863.855,1.84,39.6027551,Transit,
15417,Kepler-171 d,Kepler-171,863.855,5.286154719259407,39.6034,Transit,
15418,Kepler-171 d,Kepler-171,863.855,1.84,39.6027551,Transit,
15419,Kepler-171 d,Kepler-171,863.855,2.204,13117.276529071569,Transit,
15420,Kepler-171 d,Kepler-171,863.855,5.286154719259407,39.60662934,Transit,
15421,Kepler-171 d,Kepler-171,863.855,1.94,39.59492,Transit,
15422,Kepler-1710 b,Kepler-1710,305.193,2.95,14.910755,Transit,
15423,Kepler-1710 b,Kepler-1710,305.193,2.54,14.91094205,Transit,
15424,Kepler-1710 b,Kepler-1710,305.193,2.54,14.91094205,Transit,
15425,Kepler-1710 b,Kepler-1710,305.193,3.197,14.91110039,Transit,
15426,Kepler-1710 b,Kepler-1710,305.193,5.286154719259407,14.91095504,Transit,
15427,Kepler-1710 b,Kepler-1710,305.193,2.62,14.91095177,Transit,
15428,Kepler-1710 b,Kepler-1710,305.193,5.286154719259407,14.91095177,Transit,
15429,Kepler-1710 b,Kepler-1710,305.193,2.54,14.91094205,Transit,
15430,Kepler-1710 b,Kepler-1710,305.193,2.587,14.91094205,Transit,
15431,Kepler-1711 b,Kepler-1711,590.268,5.286154719259407,21.0607072,Transit,
15432,Kepler-1711 b,Kepler-1711,590.268,1.923,21.06080055,Transit,
15433,Kepler-1711 b,Kepler-1711,590.268,1.84,21.06046,Transit,
15434,Kepler-1711 b,Kepler-1711,590.268,5.286154719259407,21.06075303,Transit,
15435,Kepler-1711 b,Kepler-1711,590.268,1.78,21.06075303,Transit,
15436,Kepler-1711 b,Kepler-1711,590.268,1.94,21.06075647,Transit,
15437,Kepler-1711 b,Kepler-1711,590.268,1.94,21.06075647,Transit,
15438,Kepler-1711 b,Kepler-1711,590.268,1.94,21.06075647,Transit,
15439,Kepler-1712 b,Kepler-1712,156.264,1.91,13.81504449,Transit,
15440,Kepler-1712 b,Kepler-1712,156.264,1.99,13.81505213,Transit,
15441,Kepler-1712 b,Kepler-1712,156.264,2.284,13.81499958,Transit,
15442,Kepler-1712 b,Kepler-1712,156.264,1.99,13.81505213,Transit,
15443,Kepler-1712 b,Kepler-1712,156.264,5.286154719259407,13.81504449,Transit,
15444,Kepler-1712 b,Kepler-1712,156.264,1.94,13.815058,Transit,
15445,Kepler-1712 b,Kepler-1712,156.264,5.286154719259407,13.81505985,Transit,
15446,Kepler-1712 b,Kepler-1712,156.264,1.99,13.81505213,Transit,
15447,Kepler-1713 b,Kepler-1713,295.293,5.286154719259407,18.01164974,Transit,
15448,Kepler-1713 b,Kepler-1713,295.293,1.47,18.01134,Transit,
15449,Kepler-1713 b,Kepler-1713,295.293,5.286154719259407,18.01162316,Transit,
15450,Kepler-1713 b,Kepler-1713,295.293,1.83,18.01164974,Transit,
15451,Kepler-1713 b,Kepler-1713,295.293,1.75,18.01167665,Transit,
15452,Kepler-1713 b,Kepler-1713,295.293,1.75,18.01167665,Transit,
15453,Kepler-1713 b,Kepler-1713,295.293,1.75,18.01167665,Transit,
15454,Kepler-1713 b,Kepler-1713,295.293,1.717,18.01160049,Transit,
15455,Kepler-1714 b,Kepler-1714,409.46,5.286154719259407,10.27532513,Transit,
15456,Kepler-1714 b,Kepler-1714,409.46,3.17,10.27531708,Transit,
15457,Kepler-1714 b,Kepler-1714,409.46,5.286154719259407,10.27531321,Transit,
15458,Kepler-1714 b,Kepler-1714,409.46,3.12,10.275394,Transit,
15459,Kepler-1714 b,Kepler-1714,409.46,3.264,10.27530003,Transit,
15460,Kepler-1714 b,Kepler-1714,409.46,3.04,10.27532513,Transit,
15461,Kepler-1714 b,Kepler-1714,409.46,3.17,10.27531708,Transit,
15462,Kepler-1714 b,Kepler-1714,409.46,3.17,10.27531708,Transit,
15463,Kepler-1715 b,Kepler-1715,522.605,3.15,35.59743,Transit,
15464,Kepler-1715 b,Kepler-1715,522.605,2.98,35.59713982,Transit,
15465,Kepler-1715 b,Kepler-1715,522.605,5.286154719259407,35.59718657,Transit,
15466,Kepler-1715 b,Kepler-1715,522.605,2.98,35.59713982,Transit,
15467,Kepler-1715 b,Kepler-1715,522.605,4.14,35.59730148,Transit,
15468,Kepler-1715 b,Kepler-1715,522.605,2.98,35.59713982,Transit,
15469,Kepler-1715 b,Kepler-1715,522.605,5.286154719259407,35.5969684,Transit,
15470,Kepler-1715 b,Kepler-1715,522.605,3.72,35.5969684,Transit,
15471,Kepler-1716 b,Kepler-1716,195.439,2.3,35.58355458,Transit,
15472,Kepler-1716 b,Kepler-1716,195.439,2.14,35.58944,Transit,
15473,Kepler-1716 b,Kepler-1716,195.439,2.03,35.58349688,Transit,
15474,Kepler-1716 b,Kepler-1716,195.439,5.286154719259407,35.58349688,Transit,
15475,Kepler-1716 b,Kepler-1716,195.439,2.3,35.58355458,Transit,
15476,Kepler-1716 b,Kepler-1716,195.439,5.286154719259407,35.58059621,Transit,
15477,Kepler-1716 b,Kepler-1716,195.439,2.425,35.58100128,Transit,
15478,Kepler-1716 b,Kepler-1716,195.439,2.3,35.58355458,Transit,
15479,Kepler-1717 b,Kepler-1717,1008.79,5.286154719259407,30.65299127,Transit,
15480,Kepler-1717 b,Kepler-1717,1008.79,2.86,30.6528935,Transit,
15481,Kepler-1717 b,Kepler-1717,1008.79,2.38,30.6529373,Transit,
15482,Kepler-1717 b,Kepler-1717,1008.79,2.3,30.65268,Transit,
15483,Kepler-1717 b,Kepler-1717,1008.79,2.989,30.65279961,Transit,
15484,Kepler-1717 b,Kepler-1717,1008.79,2.38,30.6529373,Transit,
15485,Kepler-1717 b,Kepler-1717,1008.79,2.38,30.6529373,Transit,
15486,Kepler-1717 b,Kepler-1717,1008.79,5.286154719259407,30.6528935,Transit,
15487,Kepler-1718 b,Kepler-1718,375.522,2.5,135.1878234,Transit,
15488,Kepler-1718 b,Kepler-1718,375.522,2.5,135.1878234,Transit,
15489,Kepler-1718 b,Kepler-1718,375.522,2.52,135.1898,Transit,
15490,Kepler-1718 b,Kepler-1718,375.522,2.569,135.1880035,Transit,
15491,Kepler-1718 b,Kepler-1718,375.522,2.5,135.1878234,Transit,
15492,Kepler-1718 b,Kepler-1718,375.522,2.32,135.1879934,Transit,
15493,Kepler-1718 b,Kepler-1718,375.522,5.286154719259407,135.1879934,Transit,
15494,Kepler-1718 b,Kepler-1718,375.522,5.286154719259407,135.1880555,Transit,
15495,Kepler-1719 b,Kepler-1719,905.406,3.26,6.14955931,Transit,
15496,Kepler-1719 b,Kepler-1719,905.406,3.01,6.149362,Transit,
15497,Kepler-1719 b,Kepler-1719,905.406,5.286154719259407,6.14956575,Transit,
15498,Kepler-1719 b,Kepler-1719,905.406,3.95,6.14955997,Transit,
15499,Kepler-1719 b,Kepler-1719,905.406,5.286154719259407,6.14955931,Transit,
15500,Kepler-1719 b,Kepler-1719,905.406,3.47,6.14955299,Transit,
15501,Kepler-1719 b,Kepler-1719,905.406,3.47,6.14955299,Transit,
15502,Kepler-1719 b,Kepler-1719,905.406,3.47,6.14955299,Transit,
15503,Kepler-172 b,Kepler-172,828.592,2.59,2.94030482,Transit,
15504,Kepler-172 b,Kepler-172,828.592,2.21,2.94030411,Transit,
15505,Kepler-172 b,Kepler-172,828.592,2.26,2.94030411,Transit,
15506,Kepler-172 b,Kepler-172,828.592,5.286154719259407,2.94030482,Transit,
15507,Kepler-172 b,Kepler-172,828.592,2.35,2.940309,Transit,
15508,Kepler-172 b,Kepler-172,828.592,2.21,2.94030411,Transit,
15509,Kepler-172 b,Kepler-172,828.592,2.21,2.94030411,Transit,
15510,Kepler-172 b,Kepler-172,828.592,2.614,13117.276529071569,Transit,
15511,Kepler-172 b,Kepler-172,828.592,5.286154719259407,2.94030077,Transit,
15512,Kepler-172 b,Kepler-172,828.592,2.3,2.940321,Transit,
15513,Kepler-172 b,Kepler-172,828.592,5.286154719259407,2.94028478,Transit,
15514,Kepler-172 c,Kepler-172,828.592,2.35,6.38901755,Transit,
15515,Kepler-172 c,Kepler-172,828.592,2.89,6.38899658,Transit,
15516,Kepler-172 c,Kepler-172,828.592,2.5,6.388987,Transit,
15517,Kepler-172 c,Kepler-172,828.592,2.35,6.38901755,Transit,
15518,Kepler-172 c,Kepler-172,828.592,2.86,6.388996,Transit,
15519,Kepler-172 c,Kepler-172,828.592,5.286154719259407,6.38899658,Transit,
15520,Kepler-172 c,Kepler-172,828.592,5.286154719259407,6.38900035,Transit,
15521,Kepler-172 c,Kepler-172,828.592,2.917,13117.276529071569,Transit,
15522,Kepler-172 c,Kepler-172,828.592,2.35,6.38901755,Transit,
15523,Kepler-172 c,Kepler-172,828.592,2.35,6.38901755,Transit,
15524,Kepler-172 c,Kepler-172,828.592,5.286154719259407,6.38894797,Transit,
15525,Kepler-172 d,Kepler-172,828.592,2.21,14.62698952,Transit,
15526,Kepler-172 d,Kepler-172,828.592,5.286154719259407,14.62707812,Transit,
15527,Kepler-172 d,Kepler-172,828.592,2.25,14.62698952,Transit,
15528,Kepler-172 d,Kepler-172,828.592,5.286154719259407,14.62709685,Transit,
15529,Kepler-172 d,Kepler-172,828.592,2.21,14.62698952,Transit,
15530,Kepler-172 d,Kepler-172,828.592,2.726,13117.276529071569,Transit,
15531,Kepler-172 d,Kepler-172,828.592,2.7,14.62709685,Transit,
15532,Kepler-172 d,Kepler-172,828.592,2.3,14.62719,Transit,
15533,Kepler-172 d,Kepler-172,828.592,5.286154719259407,14.62677024,Transit,
15534,Kepler-172 d,Kepler-172,828.592,2.21,14.62698952,Transit,
15535,Kepler-172 d,Kepler-172,828.592,2.25,14.627119,Transit,
15536,Kepler-172 e,Kepler-172,828.592,5.286154719259407,35.1188577,Transit,
15537,Kepler-172 e,Kepler-172,828.592,2.41,35.1185226,Transit,
15538,Kepler-172 e,Kepler-172,828.592,3.287,13117.276529071569,Transit,
15539,Kepler-172 e,Kepler-172,828.592,2.41,35.1185226,Transit,
15540,Kepler-172 e,Kepler-172,828.592,3.0,35.11836,Transit,
15541,Kepler-172 e,Kepler-172,828.592,3.26,35.1184432,Transit,
15542,Kepler-172 e,Kepler-172,828.592,2.76,35.118736,Transit,
15543,Kepler-172 e,Kepler-172,828.592,5.286154719259407,35.1184432,Transit,
15544,Kepler-172 e,Kepler-172,828.592,2.41,35.1185226,Transit,
15545,Kepler-172 e,Kepler-172,828.592,2.47,35.1185226,Transit,
15546,Kepler-1720 b,Kepler-1720,629.445,3.17,12.70637048,Transit,
15547,Kepler-1720 b,Kepler-1720,629.445,3.216,12.70639992,Transit,
15548,Kepler-1720 b,Kepler-1720,629.445,3.17,12.70637048,Transit,
15549,Kepler-1720 b,Kepler-1720,629.445,3.2,12.706784,Transit,
15550,Kepler-1720 b,Kepler-1720,629.445,3.17,12.70637048,Transit,
15551,Kepler-1720 b,Kepler-1720,629.445,5.286154719259407,12.70633322,Transit,
15552,Kepler-1720 b,Kepler-1720,629.445,5.286154719259407,12.70636123,Transit,
15553,Kepler-1720 b,Kepler-1720,629.445,2.75,12.70636123,Transit,
15554,Kepler-1721 b,Kepler-1721,641.374,2.57,4.59239084,Transit,
15555,Kepler-1721 b,Kepler-1721,641.374,2.57,4.59239084,Transit,
15556,Kepler-1721 b,Kepler-1721,641.374,3.119,4.59238005,Transit,
15557,Kepler-1721 b,Kepler-1721,641.374,5.286154719259407,4.59239382,Transit,
15558,Kepler-1721 b,Kepler-1721,641.374,2.57,4.59239084,Transit,
15559,Kepler-1721 b,Kepler-1721,641.374,5.286154719259407,4.59238514,Transit,
15560,Kepler-1721 b,Kepler-1721,641.374,2.51,4.59239382,Transit,
15561,Kepler-1721 b,Kepler-1721,641.374,2.28,4.592392,Transit,
15562,Kepler-1722 b,Kepler-1722,772.283,2.33,9.17858057,Transit,
15563,Kepler-1722 b,Kepler-1722,772.283,2.33,9.17858057,Transit,
15564,Kepler-1722 b,Kepler-1722,772.283,2.867,9.17856979,Transit,
15565,Kepler-1722 b,Kepler-1722,772.283,2.3,9.17858526,Transit,
15566,Kepler-1722 b,Kepler-1722,772.283,2.2,9.178475,Transit,
15567,Kepler-1722 b,Kepler-1722,772.283,5.286154719259407,9.1785703,Transit,
15568,Kepler-1722 b,Kepler-1722,772.283,5.286154719259407,9.17858526,Transit,
15569,Kepler-1722 b,Kepler-1722,772.283,2.33,9.17858057,Transit,
15570,Kepler-1723 b,Kepler-1723,811.278,5.286154719259407,39.75266676,Transit,
15571,Kepler-1723 b,Kepler-1723,811.278,2.88,39.75289917,Transit,
15572,Kepler-1723 b,Kepler-1723,811.278,3.0,39.75062,Transit,
15573,Kepler-1723 b,Kepler-1723,811.278,2.37,39.7529915,Transit,
15574,Kepler-1723 b,Kepler-1723,811.278,2.8,39.7530284,Transit,
15575,Kepler-1723 b,Kepler-1723,811.278,5.286154719259407,39.7529915,Transit,
15576,Kepler-1723 b,Kepler-1723,811.278,2.8,39.7530284,Transit,
15577,Kepler-1723 b,Kepler-1723,811.278,2.8,39.7530284,Transit,
15578,Kepler-1724 b,Kepler-1724,1060.77,5.286154719259407,6.45441745,Transit,
15579,Kepler-1724 b,Kepler-1724,1060.77,2.48,6.45442931,Transit,
15580,Kepler-1724 b,Kepler-1724,1060.77,2.837,6.45442009,Transit,
15581,Kepler-1724 b,Kepler-1724,1060.77,2.45,6.45443377,Transit,
15582,Kepler-1724 b,Kepler-1724,1060.77,2.45,6.45443377,Transit,
15583,Kepler-1724 b,Kepler-1724,1060.77,5.286154719259407,6.45442931,Transit,
15584,Kepler-1724 b,Kepler-1724,1060.77,2.45,6.45443377,Transit,
15585,Kepler-1724 b,Kepler-1724,1060.77,2.7,6.454518,Transit,
15586,Kepler-1725 b,Kepler-1725,558.652,2.813,16.71990013,Transit,
15587,Kepler-1725 b,Kepler-1725,558.652,2.52,16.71987303,Transit,
15588,Kepler-1725 b,Kepler-1725,558.652,5.286154719259407,16.71987303,Transit,
15589,Kepler-1725 b,Kepler-1725,558.652,2.73,16.71979,Transit,
15590,Kepler-1725 b,Kepler-1725,558.652,2.37,16.71987223,Transit,
15591,Kepler-1725 b,Kepler-1725,558.652,2.37,16.71987223,Transit,
15592,Kepler-1725 b,Kepler-1725,558.652,5.286154719259407,16.71986014,Transit,
15593,Kepler-1725 b,Kepler-1725,558.652,2.37,16.71987223,Transit,
15594,Kepler-1726 b,Kepler-1726,390.552,2.44,18.39628156,Transit,
15595,Kepler-1726 b,Kepler-1726,390.552,2.44,18.39628156,Transit,
15596,Kepler-1726 b,Kepler-1726,390.552,2.47,18.39629744,Transit,
15597,Kepler-1726 b,Kepler-1726,390.552,2.509,18.39629936,Transit,
15598,Kepler-1726 b,Kepler-1726,390.552,2.8,18.396319,Transit,
15599,Kepler-1726 b,Kepler-1726,390.552,5.286154719259407,18.39629744,Transit,
15600,Kepler-1726 b,Kepler-1726,390.552,5.286154719259407,18.39626843,Transit,
15601,Kepler-1726 b,Kepler-1726,390.552,2.44,18.39628156,Transit,
15602,Kepler-1727 b,Kepler-1727,894.187,3.173,9.02929974,Transit,
15603,Kepler-1727 b,Kepler-1727,894.187,2.72,9.0293089,Transit,
15604,Kepler-1727 b,Kepler-1727,894.187,5.286154719259407,9.02929362,Transit,
15605,Kepler-1727 b,Kepler-1727,894.187,2.6,9.029305,Transit,
15606,Kepler-1727 b,Kepler-1727,894.187,2.72,9.0293089,Transit,
15607,Kepler-1727 b,Kepler-1727,894.187,2.72,9.0293089,Transit,
15608,Kepler-1727 b,Kepler-1727,894.187,5.286154719259407,9.02930689,Transit,
15609,Kepler-1727 b,Kepler-1727,894.187,2.57,9.02930689,Transit,
15610,Kepler-1728 b,Kepler-1728,651.783,2.76,4.78300451,Transit,
15611,Kepler-1728 b,Kepler-1728,651.783,2.76,4.78300451,Transit,
15612,Kepler-1728 b,Kepler-1728,651.783,2.76,4.78300451,Transit,
15613,Kepler-1728 b,Kepler-1728,651.783,5.286154719259407,4.7830027,Transit,
15614,Kepler-1728 b,Kepler-1728,651.783,5.286154719259407,4.78300387,Transit,
15615,Kepler-1728 b,Kepler-1728,651.783,2.955,4.78299999,Transit,
15616,Kepler-1728 b,Kepler-1728,651.783,2.6,4.783,Transit,
15617,Kepler-1728 b,Kepler-1728,651.783,2.5,4.7830027,Transit,
15618,Kepler-1729 b,Kepler-1729,576.181,2.77,4.220959,Transit,
15619,Kepler-1729 b,Kepler-1729,576.181,2.76,4.22096715,Transit,
15620,Kepler-1729 b,Kepler-1729,576.181,2.62,4.22096578,Transit,
15621,Kepler-1729 b,Kepler-1729,576.181,2.76,4.22096715,Transit,
15622,Kepler-1729 b,Kepler-1729,576.181,3.894,4.22097015,Transit,
15623,Kepler-1729 b,Kepler-1729,576.181,5.286154719259407,4.22096578,Transit,
15624,Kepler-1729 b,Kepler-1729,576.181,5.286154719259407,4.22096735,Transit,
15625,Kepler-1729 b,Kepler-1729,576.181,2.76,4.22096715,Transit,
15626,Kepler-173 b,Kepler-173,833.165,1.512,13117.276529071569,Transit,
15627,Kepler-173 b,Kepler-173,833.165,5.286154719259407,4.26374098,Transit,
15628,Kepler-173 b,Kepler-173,833.165,1.29,4.263742,Transit,
15629,Kepler-173 b,Kepler-173,833.165,1.28,4.26374847,Transit,
15630,Kepler-173 b,Kepler-173,833.165,1.28,4.26374378,Transit,
15631,Kepler-173 b,Kepler-173,833.165,1.28,4.26374847,Transit,
15632,Kepler-173 b,Kepler-173,833.165,1.49,4.26374847,Transit,
15633,Kepler-173 b,Kepler-173,833.165,5.286154719259407,4.26374378,Transit,
15634,Kepler-173 b,Kepler-173,833.165,1.58,4.263756,Transit,
15635,Kepler-173 b,Kepler-173,833.165,1.28,4.26374847,Transit,
15636,Kepler-173 c,Kepler-173,833.165,2.36,8.00579096,Transit,
15637,Kepler-173 c,Kepler-173,833.165,2.43,8.005777,Transit,
15638,Kepler-173 c,Kepler-173,833.165,5.286154719259407,8.00581599,Transit,
15639,Kepler-173 c,Kepler-173,833.165,5.286154719259407,8.00578092,Transit,
15640,Kepler-173 c,Kepler-173,833.165,2.41,8.00578366,Transit,
15641,Kepler-173 c,Kepler-173,833.165,2.8,8.005798,Transit,
15642,Kepler-173 c,Kepler-173,833.165,5.286154719259407,8.00579096,Transit,
15643,Kepler-173 c,Kepler-173,833.165,2.41,8.00578366,Transit,
15644,Kepler-173 c,Kepler-173,833.165,2.778,13117.276529071569,Transit,
15645,Kepler-173 c,Kepler-173,833.165,2.77,8.00578366,Transit,
15646,Kepler-173 c,Kepler-173,833.165,2.41,8.00578366,Transit,
15647,Kepler-1730 b,Kepler-1730,1427.08,4.75,13.81020094,Transit,
15648,Kepler-1730 b,Kepler-1730,1427.08,4.485,13.81019974,Transit,
15649,Kepler-1730 b,Kepler-1730,1427.08,4.6,13.80994,Transit,
15650,Kepler-1730 b,Kepler-1730,1427.08,4.56,13.81020318,Transit,
15651,Kepler-1730 b,Kepler-1730,1427.08,5.286154719259407,13.81019506,Transit,
15652,Kepler-1730 b,Kepler-1730,1427.08,4.75,13.81020094,Transit,
15653,Kepler-1730 b,Kepler-1730,1427.08,4.75,13.81020094,Transit,
15654,Kepler-1730 b,Kepler-1730,1427.08,5.286154719259407,13.81020318,Transit,
15655,Kepler-1731 b,Kepler-1731,169.948,5.286154719259407,21.76129812,Transit,
15656,Kepler-1731 b,Kepler-1731,169.948,2.48,21.76129394,Transit,
15657,Kepler-1731 b,Kepler-1731,169.948,2.933,21.76129913,Transit,
15658,Kepler-1731 b,Kepler-1731,169.948,2.48,21.76129394,Transit,
15659,Kepler-1731 b,Kepler-1731,169.948,3.1,21.761277,Transit,
15660,Kepler-1731 b,Kepler-1731,169.948,2.53,21.76129812,Transit,
15661,Kepler-1731 b,Kepler-1731,169.948,2.48,21.76129394,Transit,
15662,Kepler-1732 b,Kepler-1732,1289.41,2.88,32.3123975,Transit,
15663,Kepler-1732 b,Kepler-1732,1289.41,5.286154719259407,32.3122867,Transit,
15664,Kepler-1732 b,Kepler-1732,1289.41,2.88,32.3123975,Transit,
15665,Kepler-1732 b,Kepler-1732,1289.41,4.84,32.3122867,Transit,
15666,Kepler-1732 b,Kepler-1732,1289.41,5.286154719259407,32.31253348,Transit,
